id,fdc_id,seq_num,amount,measure_unit_id,portion_description,modifier,gram_weight
92871,173579,2,1,9999,,cup,205
92872,173580,1,1,9999,,tablespoon,14
92873,173581,1,1,9999,,tablespoon,14
92874,173582,1,1,9999,,tbsp,14
92875,173582,2,1,9999,,cup,229
92876,173582,3,1,9999,,tsp,4.8
92877,173583,1,1,9999,,tbsp,14.3
92878,173583,2,1,9999,,cup,229
92879,173583,3,1,9999,,tsp,4.8
92880,173584,1,1,9999,,tbsp,12.8
92881,173584,2,1,9999,,cup,205
92882,173585,1,1,9999,,tbsp,14.2
92883,173585,2,1,9999,,cup,227
92884,173585,3,1,9999,,"pat (1"" sq, 1/3"" high)",5
92885,173585,4,1,9999,,stick,113
92886,173586,1,1,9999,,tablespoon,14
92887,173587,1,1,9999,,tbsp,14
92888,173588,1,1,9999,,tbsp (1 NLEA serving),14
92889,173590,1,1,9999,,tbsp,14
92890,173590,2,1,9999,,cup,231
92891,173591,1,1,9999,,tablespoon,14
92892,173592,1,1,9999,,tablespoon,15
92893,173592,2,1,9999,,serving,30
92894,173593,1,1,9999,,tablespoon,15
92895,173593,2,1,9999,,serving (2 tbsp),30
92896,173594,1,1,9999,,tablespoon,15
92897,173595,1,1,9999,,tbsp,13.6
92898,173595,2,1,9999,,cup,218
92899,173595,3,1,9999,,tsp,4.5
92900,173596,1,1,9999,,tbsp,13.6
92901,173596,2,1,9999,,cup,218
92902,173596,3,1,9999,,tsp,4.5
92903,173597,1,1,9999,,tbsp,13.6
92904,173597,2,1,9999,,cup,218
92905,173597,3,1,9999,,tsp,4.5
92906,173598,1,1,9999,,tbsp,13.6
92907,173598,2,1,9999,,cup,218
92908,173598,3,1,9999,,tsp,4.5
92909,173599,1,1,9999,,tbsp,14
92910,173600,1,1,9999,,tbsp,13.6
92911,173600,2,1,9999,,cup,218
92912,173600,3,1,9999,,tsp,4.5
92913,173601,1,1,9999,,tbsp,13.6
92914,173601,2,1,9999,,cup,218
92915,173601,3,1,9999,,tsp,4.5
92916,173602,1,1,9999,,tbsp,13.6
92917,173602,2,1,9999,,cup,218
92918,173602,3,1,9999,,tsp,4.5
92919,173603,1,1,9999,,tbsp,13.6
92920,173603,2,1,9999,,cup,218
92921,173603,3,1,9999,,tsp,4.5
92922,173604,1,1,9999,,tbsp,13.6
92923,173604,2,1,9999,,cup,218
92924,173604,3,1,9999,,tsp,4.5
92925,173605,1,1,9999,,tbsp,14
92926,173606,1,1,9999,,tbsp,12.8
92927,173606,2,1,9999,,cup,205
92928,173607,1,1,9999,,tbsp,12.8
92929,173607,2,1,9999,,cup,205
92930,173608,1,1,9999,,tablespoon,14
92931,173609,1,1,9999,,tablespoon,14
92932,173610,1,1,9999,,tablespoon,14
92933,173611,1,1,9999,,unit (yield from 1 lb ready-to-cook chicken),29
92934,173611,2,1,9999,,"drumstick, bone removed",49
92935,173612,1,3,9999,,oz,85
92936,173612,2,1,9999,,drumstick with skin (yield from 1 lb ready-to-cook chicken),105
92937,173612,3,1,9999,,drumstick without skin,96
92938,173613,1,1,9999,,"cup, chopped or diced",140
92939,173613,2,1,9999,,unit (yield from 1 lb ready-to-cook chicken),34
92940,173613,3,1,9999,,"drumstick, bone removed",57
92941,173614,1,4,9999,,oz,113
92942,173614,2,1,9999,,drumstick  with skin,130
92943,173614,3,1,9999,,drumstick without skin,122
92944,173615,1,1,9999,,unit (yield from 1 lb ready-to-cook chicken),95
92945,173615,2,1,9999,,"leg, bone removed",158
92946,173616,1,1,9999,,unit (yield from 1 lb ready-to-cook chicken),67
92947,173616,2,1,9999,,"leg, bone removed",112
92948,173617,1,3,9999,,oz,85
92949,173617,2,1,9999,,"leg, with skin (Sum of drumstick+thigh+back)",258
92950,173617,3,1,9999,,thigh with skin,133
92951,173617,4,1,9999,,drumstick with skin,91
92952,173617,5,1,9999,,back with skin,35
92953,173618,1,1,9999,,"cup, chopped or diced",140
92954,173618,2,1,9999,,unit (yield from 1 lb ready-to-cook chicken),75
92955,173618,3,1,9999,,"leg, bone removed",125
92956,173619,1,4,9999,,oz,113
92957,173619,2,1,9999,,"leg, bone and skin removed (Sum of drumstick+thigh+back meat only)",265
92958,173619,3,1,9999,,thigh bone and skin removed,147
92959,173619,4,1,9999,,drumstick bone and skin removed,88
92960,173619,5,1,9999,,back bone and skin removed,30
92961,173620,1,1,9999,,unit (yield from 1 lb ready-to-cook chicken),16
92962,173620,2,1,9999,,"neck, bone removed",52
92963,173621,1,1,9999,,unit (yield from 1 lb ready-to-cook chicken),11
92964,173621,2,1,9999,,"neck, bone removed",36
92965,173622,1,1,9999,,unit (yield from 1 lb ready-to-cook chicken),11
92966,173622,2,1,9999,,"neck, bone removed",38
92967,173623,1,1,9999,,unit (yield from 1 lb ready-to-cook chicken),6
92968,173623,2,1,9999,,"neck, bone and skin removed",20
92969,173624,1,1,9999,,unit (yield from 1 lb ready-to-cook chicken),38
92970,173624,2,1,9999,,"thigh, bone removed",62
92971,173625,1,3,9999,,oz,85
92972,173625,2,1,9999,,thigh with skin,137
92973,173625,3,1,9999,,thigh without skin,116
92974,173626,1,1,9999,,unit (yield from 1 lb ready-to-cook chicken),41
92975,173626,2,1,9999,,"thigh, bone removed",68
92976,173627,1,4,9999,,oz,113
92977,173627,2,1,9999,,thigh without skin,149
92978,173628,1,1,9999,,unit (yield from 1 lb ready-to-cook chicken),29
92979,173628,2,1,9999,,"wing, bone removed",49
92980,173629,1,1,9999,,unit (yield from 1 lb ready-to-cook chicken),19
92981,173629,2,1,9999,,"wing, bone removed",32
92982,173630,1,3,9999,,oz,85
92983,173630,2,1,9999,,piece,85
92984,173631,1,1,9999,,"cup, chopped or diced",140
92985,173631,2,1,9999,,unit (yield from 1 lb ready-to-cook chicken),24
92986,173631,3,1,9999,,"wing, bone removed",40
92987,173632,1,1,9999,,"wing, bone and skin removed (yield from 1 lb ready-to-cook chicken)",17
92988,173632,2,1,9999,,"wing, bone and skin removed",29
92989,173633,1,3,9999,,oz,85
92990,173633,2,1,9999,,unit (yield from 1 lb ready-to-cook chicken),235
92991,173633,3,1,9999,,chicken,1072
92992,173634,1,3,9999,,oz,85
92993,173634,2,1,9999,,breast,635
92994,173634,3,1,9999,,bird,4405
92995,173635,1,3,9999,,oz,85
92996,173635,2,1,9999,,unit (yield from 1 lb ready-to-cook chicken),210
92997,173635,3,0.5,9999,,"chicken, bone removed",480
92998,173636,1,3,9999,,oz,85
92999,173636,2,1,9999,,unit (yield from 1 lb ready-to-cook chicken),209
93000,173636,3,0.5,9999,,"chicken, bone and skin removed",477
93001,173637,1,1,9999,,"cup, chopped or diced",140
93002,173637,2,1,9999,,unit (yield from 1 lb ready-to-cook chicken),78
93003,173638,1,1,9999,,unit (yield from 1 lb ready-to-cook chicken),113
93004,173638,2,0.5,9999,,"chicken, bone and skin removed",258
93005,173639,1,1,9999,,"cup, chopped or diced",140
93006,173639,2,1,9999,,unit (yield from 1 lb ready-to-cook chicken),94
93007,173640,1,3,9999,,oz,85
93008,173640,2,1,9999,,chicken,905
93009,173641,1,1,9999,,unit (yield from 1 lb ready-to-cook chicken),28
93010,173641,2,1,9999,,giblets,81
93011,173642,1,1,9999,,"cup, chopped or diced",145
93012,173642,2,1,9999,,unit (yield from 1 lb ready-to-cook chicken),17
93013,173643,1,1,9999,,unit (yield from 1 lb ready-to-cook chicken),89
93014,173643,2,0.5,9999,,"chicken, bone and skin removed",130
93015,173644,1,1,9999,,"cup, chopped or diced",140
93016,173644,2,1,9999,,unit (yield from 1 lb ready-to-cook chicken),64
93017,173645,1,3,9999,,oz,85
93018,173645,2,1,9999,,unit (yield from 1 lb ready-to cook capon),297
93019,173645,3,0.5,9999,,"capon, bone removed",964
93020,173646,1,3,9999,,oz,85
93021,173646,2,1,9999,,unit (yield from 1 lb ready-to cook capon),196
93022,173646,3,0.5,9999,,"capon, bone removed",637
93023,173647,1,1,9999,,fl oz,29.6
93024,173647,2,1,9999,,serving 8 fl oz,237
93025,173647,3,1,9999,,liter,1000
93026,173648,1,6,9999,,fl oz,185
93027,173649,1,1,9999,,packet (.75 oz),21
93028,173649,2,1,9999,,envelope,21
93029,173650,1,1,9999,,serving,243
93030,173651,1,1,9999,,fl oz,35.3
93031,173651,2,1,9999,,can,424
93032,173652,1,1,9999,,fl oz,31
93033,173652,2,8,9999,,fl oz,248
93034,173653,1,1,9999,,fl oz,36.2
93035,173653,2,1,9999,,can (12 fl oz),435
93036,173654,1,1,9999,,fl oz,29.6
93037,173654,2,8,9999,,fl oz,237
93038,173655,1,1,9999,,fl oz,29.6
93039,173655,2,1,9999,,bottle 11.2 fl oz,331
93040,173655,3,1,9999,,bottle 500 ml,500
93041,173655,4,1,9999,,bottle 25 fl oz,739
93042,173656,1,1,9999,,fl oz,29.6
93043,173656,2,1,9999,,bottle 16.9 fl oz i,500
93044,173656,3,1,9999,,bottle 24 fl oz,710
93045,173657,1,1,9999,,fl oz,29.6
93046,173658,1,1,9999,,fl oz,29.6
93047,173658,2,1,9999,,bottle 8.5 fl oz,251
93048,173659,1,1,9999,,scoop powder,23
93049,173659,2,1,9999,,cup powder,207
93050,173660,1,1,9999,,fl oz,30.5
93051,173660,2,8,9999,,fl oz,244
93052,173660,3,1,9999,,bottle,609
93053,173661,1,1,9999,,fl oz,32.3
93054,173662,1,1,9999,,fl oz,30.4
93055,173662,2,1,9999,,portion (2 oz mix + 1.5 oz whiskey),106
93056,173662,3,2,9999,,fl oz,65
93057,173663,1,1,9999,,fl oz,27.8
93058,173663,2,1.5,9999,,fl oz,42
93059,173664,1,1,9999,,fl oz,27.8
93060,173664,2,1.5,9999,,fl oz,42
93061,173665,1,1,9999,,fl oz,34.8
93062,173665,2,1.5,9999,,fl oz,52
93063,173666,1,1,9999,,fl oz,36.4
93064,173666,2,1,9999,,can (12 fl oz),437
93065,173666,3,1,9999,,can (6 fl oz),218
93066,173667,1,1,9999,,fl oz,30.9
93067,173667,2,1,9999,,bottle 8 fl oz,247
93068,173668,1,1,9999,,"oz, boneless",28.35
93069,173668,2,1,9999,,"cubic inch, boneless",17
93070,173668,3,1,9999,,"fillet, large (7"" x 2-1/4"" x 1/4"")",65
93071,173668,4,1,9999,,"fillet, medium (5"" x 1-3/4"" x 1/4"")",40
93072,173668,5,1,9999,,"fillet, small (2-3/8"" x 1-3/8"" x 1/4"")",20
93073,173669,1,3,9999,,oz,85
93074,173669,2,1,9999,,fillet,184
93075,173670,1,3,9999,,oz,85
93076,173670,2,1,9999,,fillet,193
93077,173671,1,3,9999,,oz,85
93078,173671,2,0.5,9999,,fillet,193
93079,173672,1,3,9999,,oz,85
93080,173672,2,1,9999,,fillet,225
93081,173673,1,3,9999,,oz,85
93082,173673,2,1,9999,,fillet,187
93083,173674,1,1,9999,,fillet,146
93084,173674,2,3,9999,,oz,85
93085,173675,1,3,9999,,oz,85
93086,173676,1,3,9999,,oz,85
93087,173677,1,3,9999,,oz,85
93088,173677,2,0.5,9999,,fillet,176
93089,173678,1,1,9999,,fillet,60
93090,173678,2,3,9999,,oz,85
93091,173679,1,1,9999,,fillet,46
93092,173679,2,3,9999,,oz,85
93093,173680,1,3,9999,,oz,85
93094,173680,2,0.5,9999,,fillet,198
93095,173681,1,1,9999,,fillet,60
93096,173681,2,3,9999,,oz,85
93097,173682,1,1,9999,,"oz, boneless",28.35
93098,173682,2,1,9999,,fillet,112
93099,173682,3,3,9999,,oz,85
93100,173683,1,1,9999,,fillet,88
93101,173683,2,3,9999,,oz,85
93102,173684,1,3,9999,,oz,85
93103,173684,2,1,9999,,fillet,191
93104,173685,1,1,9999,,oz,28.35
93105,173685,2,3,9999,,oz,85
93106,173686,1,3,9999,,oz,85
93107,173686,2,0.5,9999,,fillet,198
93108,173687,1,1,9999,,"oz, boneless",28.35
93109,173687,2,3,9999,,oz,85
93110,173687,3,1,9999,,"cubic inch, boneless",17
93111,173687,4,1,9999,,"cup, cooked",136
93112,173688,1,3,9999,,oz,85
93113,173688,2,0.5,9999,,fillet,198
93114,173689,1,3,9999,,oz,85
93115,173689,2,0.5,9999,,fillet,198
93116,173690,1,3,9999,,oz,85
93117,173690,2,1,9999,,can,411
93118,173691,1,1,9999,,"oz, boneless",28.35
93119,173691,2,0.5,9999,,fillet,198
93120,173691,3,3,9999,,oz,85
93121,173692,1,3,9999,,oz,85
93122,173692,2,0.5,9999,,fillet,155
93123,173693,1,3,9999,,oz,85
93124,173693,2,1,9999,,can,337
93125,173694,1,1,9999,,fillet,101
93126,173694,2,3,9999,,oz,85
93127,173695,1,3,9999,,oz,85
93128,173695,2,1,9999,,fillet,238
93129,173696,1,3,9999,,oz,85
93130,173696,2,1,9999,,fillet,184
93131,173697,1,3,9999,,oz,85
93132,173698,1,3,9999,,oz,85
93133,173698,2,1,9999,,fillet,218
93134,173699,1,3,9999,,oz,85
93135,173699,2,1,9999,,fillet,170
93136,173700,1,1,9999,,fillet,64
93137,173700,2,3,9999,,oz,85
93138,173701,1,3,9999,,oz,85
93139,173702,1,1,9999,,oz,28.35
93140,173702,2,3,9999,,oz,85
93141,173703,1,3,9999,,oz,85
93142,173703,2,1,9999,,"piece (4-1/2"" x 2-1/8"" x 7/8"")",136
93143,173704,1,3,9999,,oz,85
93144,173704,2,1,9999,,piece,106
93145,173705,1,3,9999,,oz,85
93146,173705,2,0.5,9999,,fillet,193
93147,173706,1,3,9999,,oz,85
93148,173707,1,3,9999,,oz,85
93149,173708,1,1,9999,,"cup, solid or chunks",146
93150,173708,2,1,9999,,oz,28.35
93151,173708,3,1,9999,,can,171
93152,173708,4,3,9999,,oz,85
93153,173708,5,1,9999,,"can (12.5 oz), drained",321
93154,173709,1,1,9999,,oz,28.35
93155,173709,2,3,9999,,oz,85
93156,173709,3,1,9999,,can,165
93157,173709,4,1,9999,,"cup, solid or chunks",154
93158,173709,5,1,9999,,"can (12.5 oz), drained",315
93159,173710,1,3,9999,,oz,85
93160,173710,2,0.5,9999,,fillet,204
93161,173711,1,3,9999,,oz,85
93162,173711,2,1,9999,,fillet,198
93163,173712,1,1,9999,,"cup, cooked",136
93164,173712,2,1,9999,,"oz, boneless",28.35
93165,173712,3,1,9999,,"cubic inch, boneless",17
93166,173712,4,3,9999,,oz,85
93167,173713,1,1,9999,,fillet,92
93168,173713,2,3,9999,,oz,85
93169,173714,1,1,9999,,fillet,143
93170,173714,2,3,9999,,oz,85
93171,173715,1,3,9999,,oz,85
93172,173715,2,1,9999,,fillet,159
93173,173716,1,1,9999,,fillet,143
93174,173716,2,3,9999,,oz,85
93175,173717,1,1,9999,,fillet,79
93176,173717,2,3,9999,,oz,85
93177,173718,1,1,9999,,fillet,71
93178,173718,2,3,9999,,oz,85
93179,173719,1,3,9999,,oz,85
93180,173719,2,0.5,9999,,fillet,178
93181,173720,1,1,9999,,"cup, sliced",127
93182,173720,2,1,9999,,"oz cooked, yield",17
93183,173721,1,1,9999,,oz,28.35
93184,173722,1,1,9999,,oz,28.35
93185,173723,1,3,9999,,oz,85
93186,173723,2,1,9999,,"can drained solids, bone and skin removed",247
93187,173724,1,3,9999,,oz,85
93188,173724,2,1,9999,,"can drained solids, bone and skin removed",242
93189,173725,1,3,9999,,oz,85
93190,173726,1,3,9999,,oz,85
93191,173727,1,1,9999,,cup,197
93192,173728,1,1,9999,,cup,230
93193,173729,1,1,9999,,cup,296
93194,173730,1,1,9999,,slice,14
93195,173731,1,1,9999,,cup,253
93196,173732,1,1,9999,,cup,249
93197,173733,1,1,9999,,cup,246
93198,173734,1,1,9999,,cup,194
93199,173734,2,1,9999,,tbsp,12.1
93200,173735,1,1,9999,,cup,172
93201,173736,1,1,9999,,cup,177
93202,173737,1,1,9999,,cup,260
93203,173738,1,1,9999,,cup,184
93204,173739,1,1,9999,,cup,177
93205,173740,1,1,9999,,cup,177
93206,173740,2,1,9999,,tbsp,11
93207,173741,1,1,9999,,cup,256
93208,173742,1,1,9999,,cup,184
93209,173743,1,1,9999,,cup,177
93210,173744,1,1,9999,,cup,184
93211,173744,2,1,9999,,tbsp,12.2
93212,173745,1,1,9999,,cup,208
93213,173746,1,1,9999,,cup,182
93214,173747,1,1,9999,,cup,262
93215,173748,1,1,9999,,cup,210
93216,173749,1,1,9999,,cup,215
93217,173750,1,1,9999,,cup,179
93218,173751,1,1,9999,,cup,196
93219,173752,1,1,9999,,cup,177
93220,173753,1,1,9999,,cup,170
93221,173754,1,1,9999,,cup,256
93222,173755,1,1,9999,,cup,103
93223,173755,2,1,9999,,tbsp,6
93224,173756,1,1,9999,,cup,200
93225,173756,2,1,9999,,tbsp,12.5
93226,173757,1,1,9999,,cup,164
93227,173758,1,1,9999,,cup,167
93228,173758,2,1,9999,,tbsp,10.5
93229,173759,1,1,9999,,cup,171
93230,173760,1,1,9999,,cup,240
93231,173761,1,1,9999,,cup,240
93232,173762,1,0.2,9999,,package,79
93233,173763,1,0.2,9999,,package,79
93234,173764,1,0.2,9999,,package,91
93235,173765,1,1,9999,,cup,243
93236,173766,1,1,9999,,cup,243
93237,173767,1,1,9999,,cup,243
93238,173768,1,1,9999,,cup,243
93239,173769,1,1,9999,,cup,243
93240,173770,1,1,9999,,cup,243
93241,173771,1,1,9999,,cup,243
93242,173772,1,1,9999,,cup,243
93243,173773,1,1,9999,,cup,243
93244,173774,1,1,9999,,cup,243
93245,173775,1,0.5,9999,,cup,122
93246,173776,1,1,9999,,cup,243
93247,173777,1,1,9999,,cup,243
93248,173778,1,1,9999,,container,170
93249,173779,1,1,9999,,container,170
93250,173780,1,1,9999,,container,170
93251,173781,1,1,9999,,container,170
93252,173782,1,1,9999,,tbsp,15
93253,173783,1,0.2,9999,,package,79
93254,173784,1,0.2,9999,,package,91
93255,173785,1,3,9999,,oz,85
93256,173786,1,0.2,9999,,package,91
93257,173787,1,2,9999,,oz,56
93258,173787,2,3,9999,,oz,84
93259,173788,1,2,9999,,oz,56
93260,173788,2,3,9999,,oz,84
93261,173789,1,1,9999,,cup,230
93262,173790,1,1,9999,,cup,177
93263,173791,1,1,9999,,cup,262
93264,173792,1,1,9999,,cup,177
93265,173793,1,1,9999,,cup,177
93266,173794,1,1,9999,,cup,182
93267,173795,1,1,9999,,cup,169
93268,173796,1,1,9999,,cup,171
93269,173797,1,1,9999,,cup,169
93270,173797,2,1,9999,,can,258
93271,173798,1,1,9999,,cup,170
93272,173799,1,1,9999,,cup,164
93273,173800,1,1,9999,,can drained,253
93274,173801,1,1,9999,,"can drained, rinsed",254
93275,173801,2,1,9999,,"cup drained, rinsed",152
93276,173802,1,1,9999,,cup,188
93277,173803,1,1,9999,,cup,182
93278,173804,1,1,9999,,cup,166
93279,173805,1,1,9999,,cup,177
93280,173806,1,1,9999,,cup,146
93281,173806,2,1,9999,,oz,28.35
93282,173806,3,1,9999,,peanut,1
93283,173807,1,1,9999,,cup,147
93284,173807,2,1,9999,,oz,28.35
93285,173808,1,1,9999,,cup,144
93286,173808,2,1,9999,,oz,28.35
93287,173809,1,1,9999,,cup,143
93288,173809,2,1,9999,,oz,28.35
93289,173810,1,4,9999,,oz,113
93290,173810,2,1,9999,,serving,115
93291,173811,1,3,9999,,oz,85
93292,173811,2,1,9999,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 85 g)",30
93293,173812,1,4,9999,,oz,113
93294,173812,2,1,9999,,serving,115
93295,173813,1,3,9999,,oz,85
93296,173813,2,1,9999,,serving,85
93297,173814,1,3,9999,,oz,85
93298,173814,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",157
93299,173815,1,1,9999,,oz,28.35
93300,173815,2,1,9999,,lb,453.6
93301,173816,1,3,9999,,oz,85
93302,173816,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",209
93303,173817,1,1,9999,,oz,28.35
93304,173817,2,1,9999,,lb,453.6
93305,173818,1,3,9999,,oz,85
93306,173818,2,1,9999,,"unit, cooked (yield from 1 lb raw meat)",272
93307,173819,1,3,9999,,oz,85
93308,173819,2,1,9999,,"unit, cooked (yield from 1 lb raw meat)",295
93309,173820,1,3,9999,,oz,85
93310,173820,3,1,9999,,"unit, cooked (yield from 1 lb raw meat)",304
93311,173821,1,3,9999,,oz,85
93312,173821,2,1,9999,,"unit, cooked (yield from 1 lb raw meat)",358
93313,173822,1,3,9999,,oz,85
93314,173822,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",351
93315,173823,1,4,9999,,oz,113
93316,173823,2,1,9999,,roast,1495
93317,173824,1,3,9999,,oz,85
93318,173824,2,1,9999,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 195 g)",80
93319,173825,1,3,9999,,oz,85
93320,173825,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",229
93321,173826,1,4,9999,,oz,113
93322,173826,2,1,9999,,roast,1495
93323,173826,3,1,9999,,oz,28.35
93324,173827,1,3,9999,,oz,85
93325,173827,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",240
93326,173828,1,1,9999,,oz,28.35
93327,173828,2,1,9999,,lb,453.6
93328,173829,1,3,9999,,oz,85
93329,173829,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",163
93330,173830,1,3,9999,,oz,85
93331,173830,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",215
93332,173831,1,3,9999,,oz,85
93333,173831,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",182
93334,173832,1,3,9999,,oz,85
93335,173832,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",251
93336,173833,1,1,9999,,oz,28.35
93337,173833,2,1,9999,,"steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 385 g)",304
93338,173834,1,3,9999,,oz,85
93339,173834,2,1,9999,,"steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 385 g)",173
93340,173835,1,4,9999,,oz,113
93341,173835,2,1,9999,,chop,450
93342,173836,1,3,9999,,oz,85
93343,173836,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",186
93344,173837,1,3,9999,,oz,85
93345,173837,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",244
93346,173838,1,4,9999,,oz,113
93347,173838,2,1,9999,,chop,450
93348,173838,3,1,9999,,oz,28.35
93349,173839,1,3,9999,,oz,85
93350,173839,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",174
93351,173840,1,1,9999,,oz,28.35
93352,173840,2,1,9999,,lb,453.6
93353,173841,1,3,9999,,oz,85
93354,173841,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",183
93355,173842,1,3,9999,,oz,85
93356,173842,2,1,9999,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",251
93357,173843,1,1,9999,,oz,28.35
93358,173843,2,1,9999,,lb,453.6
93359,173844,1,3,9999,,oz,85
93360,173844,2,1,9999,,"piece, cooked (yield from 1 lb raw meat, boneless)",340
93361,173845,1,1,9999,,oz,28.35
93362,173845,2,1,9999,,lb,453.6
93363,173846,1,3,9999,,oz,85
93364,173846,2,1,9999,,"piece, cooked (yield from 1 lb raw meat, boneless)",277
93365,173847,1,3,9999,,oz,85
93366,173848,1,3,9999,,oz,85
93367,173848,2,1,9999,,"piece, cooked (yield from 1 lb raw meat, boneless)",340
93368,173849,1,4,9999,,oz,113
93369,173850,1,4,9999,,oz,113
93370,173850,2,1,9999,,roast with bone,325
93371,173851,1,1,9999,,oz,28.35
93372,173851,2,1,9999,,lb,453.6
93373,173852,1,3,9999,,oz,85
93374,173852,2,1,9999,,"piece, cooked (yield from 1 lb raw meat, boneless)",340
93375,173853,1,1,9999,,oz,28.35
93376,173853,2,1,9999,,lb,453.6
93377,173854,1,3,9999,,oz,85
93378,173854,2,1,9999,,"piece, cooked (yield from 1 lb raw meat, boneless)",340
93379,173855,1,1,9999,,oz,28.35
93380,173855,2,1,9999,,lb,453.6
93381,173856,1,1,9999,,"slice, medium (4-1/2"" dia x 1/8"" thick) (1 oz)",28
93382,173856,2,1,9999,,"slice (4"" dia x 1/8"" thick)",23
93383,173857,1,0.99,9999,,oz 1 serving,28
93384,173857,2,1,9999,,serving,28
93385,173857,3,1,9999,,package,454
93386,173858,1,1,9999,,serving (1 serving),56
93387,173859,1,1,9999,,oz,28.35
93388,173859,2,1,9999,,"link (4"" long)",60
93389,173860,1,1,9999,,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28
93390,173860,2,2,9999,,slices,57
93391,173861,1,1,9999,,slice,38
93392,173862,1,1,9999,,hot dog,49
93393,173862,2,1,9999,,package,446
93394,173863,1,1,9999,,slice,13
93395,173864,1,56,9999,,grams 1 serving,56
93396,173864,2,1,9999,,slice,28
93397,173865,1,1,9999,,oz,28.35
93398,173865,2,1,9999,,"slice (4-1/4"" x 4-1/4"" x 1/16"")",21
93399,173866,1,1,9999,,tbsp,15
93400,173866,2,1,9999,,oz,28.35
93401,173867,1,1,9999,,link,72
93402,173867,2,1,9999,,oz,28.35
93403,173868,1,1,9999,,serving 2 slices,57
93404,173868,2,1,9999,,oz,28.35
93405,173868,3,2,9999,,oz,57
93406,173869,1,1,9999,,oz,28.35
93407,173869,2,1,9999,,slice,38
93408,173870,1,1,9999,,"slice (2-1/2"" dia x 1/4"" thick)",18
93409,173870,2,1,9999,,oz,28.35
93410,173871,1,1,9999,,serving,57
93411,173872,1,1,9999,,serving,28
93412,173872,2,1,9999,,slice,28
93413,173873,1,1,9999,,serving,28
93414,173873,2,1,9999,,slice,28
93415,173874,1,1,9999,,slice,12
93416,173875,1,1,9999,,frankfurter,51
93417,173876,1,1,9999,,link,23
93418,173876,2,1,9999,,patty,37
93419,173877,1,3,9999,,oz,85
93420,173877,2,1,9999,,link,367
93421,173878,1,1,9999,,link,370
93422,173879,1,3,9999,,oz,85
93423,173879,2,1,9999,,link,396
93424,173882,1,3,9999,,oz,85
93425,173883,1,3,9999,,oz,85
93426,173883,2,1,9999,,serving,56
93427,173884,1,1,9999,,cup (1 NLEA serving),28
93428,173885,1,0.75,9999,,cup (1 NLEA serving),29
93429,173886,1,0.75,9999,,cup (1 NLEA serving),27
93430,173887,1,1.25,9999,,cup (1 NLEA serving),33
93431,173887,2,1,9999,,cup,28
93432,173888,1,0.75,9999,,cup (1 NLEA serving),30
93433,173889,1,1.5,9999,,cup (1 NLEA serving),32
93434,173890,1,1.5,9999,,cup (1 NLEA serving),31
93435,173891,1,0.75,9999,,cup (1 NLEA serving),32
93436,173891,2,0.5,9999,,cup,21
93437,173892,1,0.5,9999,,cup (1 NLEA serving),48
93438,173893,1,1,9999,,cup (1 NLEA serving),28
93439,173894,1,1,9999,,cup (1 NLEA serving),59
93440,173895,1,1,9999,,cup (1 NLEA serving),31
93441,173896,1,1,9999,,oz,28.35
93442,173896,2,1,9999,,cup,113
93443,173897,1,1,9999,,cup,219
93444,173898,1,1,9999,,packet (1 NLEA serving),28
93445,173899,1,1,9999,,packet (1 NLEA serving),28
93446,173900,1,0.25,9999,,cup (1 NLEA serving),45
93447,173901,1,1,9999,,tbsp,10.6
93448,173901,2,3,9999,,tbsp (1 NLEA serving),33
93449,173901,3,1,9999,,cup,173
93450,173902,1,1,9999,,cup,241
93451,173902,2,1,9999,,tbsp,15
93452,173902,3,0.75,9999,,cup,181
93453,173903,1,3,9999,,tbsp (1 NLEA serving),35
93454,173904,1,1,9999,,cup,81
93455,173904,2,0.33,9999,,cup,27
93456,173905,1,1,9999,,cup,234
93457,173905,2,1,9999,,tbsp,14.6
93458,173905,3,0.75,9999,,cup,175
93459,173906,1,1,9999,,cup,240
